target,id,date,flag,user,text
1,2044498826,Fri Jun 05 09:26:52 PDT 2009,NO_QUERY,rkb584,"always wears a cup while on twitter...for protection, ya know "
0,1973835337,Sat May 30 11:55:41 PDT 2009,NO_QUERY,Sweetgrassdance,My son is very upset that I got a tattoo. He cried when he found out that it doesnt wash off. So I'll cover it up when he is around 
0,2064817032,Sun Jun 07 07:14:31 PDT 2009,NO_QUERY,frhnhzolkefli,"HMM. @Tims_hawkk has just witnessed my wrist slitting performance via webcam, but no artery exploded. That was a little unlucky "
0,2221205747,Thu Jun 18 04:55:30 PDT 2009,NO_QUERY,silviablack,@michaeltolcher Ohh! I'll go to US next week but I'll go Bosotn to a family and school for learn english but I can't go to see u!    (L)
0,1755238999,Sun May 10 08:37:25 PDT 2009,NO_QUERY,siantoolan,ahhh! Laura is leaving me; time to do my art 
0,1985568419,Sun May 31 17:21:17 PDT 2009,NO_QUERY,Star_Struck01,wanting to talk to some of my fav. stars but nobody will talk!!  but im gonna keep looking for some of my fav. stars!!!! 
0,1694378921,Mon May 04 02:21:21 PDT 2009,NO_QUERY,laurenxclaire,"@taylorswift13 I was supposed to see you on the 6th, but tickets sold out just as I was going to buy them!! "
1,1967324199,Fri May 29 19:22:23 PDT 2009,NO_QUERY,StackedGroup,Getting Lyrics for all the songs i have on my playlist 
1,1969005403,Fri May 29 22:46:28 PDT 2009,NO_QUERY,Bree_Fero,@TheAmazingPenny haha yes i will  i had an awesome time though!
1,1988724542,Sun May 31 23:11:28 PDT 2009,NO_QUERY,urbanette1,@ashleytisdale congrats on your award 
0,2056382719,Sat Jun 06 11:02:39 PDT 2009,NO_QUERY,tleeemmailyo,Summer colds/allergies are the worst 
1,2062776479,Sun Jun 07 00:15:42 PDT 2009,NO_QUERY,CowgirlJP,@AlohaJohn You're welcome! 
1,2181424191,Mon Jun 15 11:48:37 PDT 2009,NO_QUERY,Casey_350,Going to eat seafood soon then going shopping.   Casey
0,1994672421,Mon Jun 01 12:16:51 PDT 2009,NO_QUERY,nethmii,"@letsdrawmistle u can but,my mum is working so she wont answer and my dad is out in the garden so he wont answer and im not allowed to "
1,2192140256,Tue Jun 16 06:34:26 PDT 2009,NO_QUERY,MeganSaxon,Oh soo sleepy at trabaja.  grateful for the morning desk call from padre! 
1,1997503164,Mon Jun 01 16:57:59 PDT 2009,NO_QUERY,ebethburdette,Already got a bruise forming from my clumsy bike riding. 
1,1795411915,Thu May 14 07:43:38 PDT 2009,NO_QUERY,Kdubs716,Morning  its the first day of the rest of my life
1,1573421655,Tue Apr 21 01:05:34 PDT 2009,NO_QUERY,josephinelura,@eric_michael no no you're fine  ohhh i had a dream about you ! i dont remember what you were doing though =/
1,1975693468,Sat May 30 15:41:59 PDT 2009,NO_QUERY,annielorri,"@JonathanRKnight i'm not in the 1st row, so go for it.  i won't mind  no change of injury."
0,1833407115,Sun May 17 23:11:19 PDT 2009,NO_QUERY,valdivia1,@linaBOFA mmm! Fck ur life! I was gonna say let's go tmrw 
1,1969899554,Sat May 30 01:39:15 PDT 2009,NO_QUERY,caldjr,@mikecj morning mike. hot and sunny today here  Hope you have a cracking day
0,2187923107,Mon Jun 15 21:00:55 PDT 2009,NO_QUERY,rebekahnew,@Amelia_Grace Because guys feel hurt too they just have a different way of showing it 
0,1825653470,Sun May 17 06:25:48 PDT 2009,NO_QUERY,jessx3cuh,bout to go to workkk 
0,2285207107,Mon Jun 22 14:50:30 PDT 2009,NO_QUERY,SongoftheOss,"@FizzyDuck god no, builders, the turn a small quick easy job into a major demolition piece &amp; rebuild &amp; then sod off for 6 months people "
1,1792616572,Wed May 13 23:41:12 PDT 2009,NO_QUERY,alyvixen676,watching the biggest loser finale!  go mike!
0,2253010211,Sat Jun 20 07:25:08 PDT 2009,NO_QUERY,woley,Ate something at Cheesecake Factory that hasn't had me feeling too hot since last night 
1,2045629177,Fri Jun 05 11:00:22 PDT 2009,NO_QUERY,wurschtel,this cover has embedded itself into my brain... working on learning the lyrics  â« http://blip.fm/~7owlv
0,2002764383,Tue Jun 02 05:06:06 PDT 2009,NO_QUERY,Mark2112,I just don't want to do anything today  
0,2215838664,Wed Jun 17 18:40:56 PDT 2009,NO_QUERY,leeadi,"Bed time now, up early tomorrow "
0,2016146807,Wed Jun 03 06:15:19 PDT 2009,NO_QUERY,kroska,@annalethicia  eh
1,2000841501,Mon Jun 01 23:06:26 PDT 2009,NO_QUERY,Morgaine_LaFay,"@hellonhairylegs Trueblood and Dexter should be back within weeks! Best. Shows. Ok, maybe not Ever but Currently at any rate. "
0,1754321201,Sun May 10 05:51:27 PDT 2009,NO_QUERY,toknee24,hates sciences 
0,1469367618,Tue Apr 07 06:09:36 PDT 2009,NO_QUERY,ohaipatricia,@OxfordJasmine i really wanna get one 
1,1573025720,Mon Apr 20 23:25:47 PDT 2009,NO_QUERY,SassyJean,"Night shift again.  AK, I don't think you can sleep cuz I can't sleep... we're too alike. lol. Doc appt tomorrow. YUCK!"
0,2206924678,Wed Jun 17 07:14:40 PDT 2009,NO_QUERY,britwoollard,is momentarily depressed...and has a stomach ache 
1,2063751072,Sun Jun 07 03:56:02 PDT 2009,NO_QUERY,rawini,@shardula yeah. i like tweetdeck.  still trying to get use to it. haha.
0,1979776600,Sun May 31 04:27:44 PDT 2009,NO_QUERY,einyaria,... always a fun way to finish the weekend... next week has suddenly started looking very sleep deprived 
0,1997881194,Mon Jun 01 17:37:04 PDT 2009,NO_QUERY,fluffygodzilla,ict....  
0,1557713106,Sun Apr 19 05:38:39 PDT 2009,NO_QUERY,fernsie39,@jengreaves C++ is what I do on a Sunday 
1,2060258588,Sat Jun 06 18:33:53 PDT 2009,NO_QUERY,keemburlee,"I don't know how to make leis, so I need to go buy some "
1,2053455259,Sat Jun 06 04:36:57 PDT 2009,NO_QUERY,GeneralProfound,"@1critic yeah i do - did mine last week and once again this week, because some things didnt work as i wanted.. &amp; i h8 win  ..."
1,2044765928,Fri Jun 05 09:47:41 PDT 2009,NO_QUERY,seanyworn,"@WobblerSam oops that last message was for you but i send it to wobblesam! I'm so blonde, anyways have a look @ my profile "
0,2222120661,Thu Jun 18 06:31:34 PDT 2009,NO_QUERY,adicrazy,@brainstuck Me leaving gurgaon...very soon. 
1,1979116556,Sun May 31 01:42:17 PDT 2009,NO_QUERY,LittleBitTwistd,@jonathanrknight i think a lot of ur fans were following scumbag so that they knew what u were referring2when u responded2him...we &lt;3 YOU 
0,1985644068,Sun May 31 17:30:07 PDT 2009,NO_QUERY,kissability,@lost_kafei I'm sorry you only just found out he died  and yes there is a rash of those shorts on campus! (hence my bitching)
0,2052669976,Sat Jun 06 01:34:06 PDT 2009,NO_QUERY,jaboc,@LJsBaby I forgot you were away! Did you enjoy it? I forgot your birthday as well! Shame on me!! 
0,2216138887,Wed Jun 17 19:05:22 PDT 2009,NO_QUERY,Stars_Meg,"still feeling craptastic   hopefully i'm fine by tomorrow,i have work 8-4..."
1,1752748653,Sat May 09 22:51:35 PDT 2009,NO_QUERY,Netbug009,"@LemurToes It's pretty good, actually! A few lame episodes, but otherwise good. Give it a try! "
0,1997499618,Mon Jun 01 16:57:36 PDT 2009,NO_QUERY,Courtneex3,@Jonasbrothers i have to miss the chat!!!  ahh
0,1991228219,Mon Jun 01 06:38:58 PDT 2009,NO_QUERY,RonnyJohnson30,im really bummed i didnt get to go to the zooN with you guys 
1,1993686163,Mon Jun 01 10:46:21 PDT 2009,NO_QUERY,kisshippie13,My favorite ice cream cones are the ones with the chocolate at the bottom 
0,2218829478,Wed Jun 17 23:13:50 PDT 2009,NO_QUERY,madcomputerguy,Watching &quot;The Great Outdoors&quot; on TBS HD. Classic 80's flick. Reminds me of my childhood. Didn't have to worry about unemployment then. 
1,2060923993,Sat Jun 06 19:50:30 PDT 2009,NO_QUERY,sowrongitsjason,"@kendra_ftw if you go straight edge I would support you all the way, I would go straight edge with you "
1,2174961124,Sun Jun 14 23:44:10 PDT 2009,NO_QUERY,HTOWNAUTOMALL,getting some rest for a big selling day today 
0,2178402488,Mon Jun 15 07:39:01 PDT 2009,NO_QUERY,d13design,Back from  root canal episode 1 - not too bad but soon they're going to hit me with a bill for Â£198 
1,2174997459,Sun Jun 14 23:49:43 PDT 2009,NO_QUERY,PotHeadshiphop,@DJSMOKEMIXTAPES Its in the Air Mixtape 
0,2071657007,Sun Jun 07 19:44:04 PDT 2009,NO_QUERY,fthless,There is so much 2 do I don't feel like I'm ready 2 leave yet. I'm sooo gunna miss my boo-boos 
0,1825555692,Sun May 17 06:06:28 PDT 2009,NO_QUERY,TrevorDikes,The gui of the software used in the movies is so awesome. Wish our work s/w looked like that 
1,1985470559,Sun May 31 17:09:57 PDT 2009,NO_QUERY,crystalte,"Drizzling Monday morning...  It's June payroll already? 6th month of the year?! Whew... Let's go team  Lord, Your grace is enough "
1,1564384357,Mon Apr 20 03:13:49 PDT 2009,NO_QUERY,william_stuart,"@gardeninggeeks wow you're my first follower.  I assume that's from my Oprah message. lol.  Anyway, thanks. "
0,2000555058,Mon Jun 01 22:22:58 PDT 2009,NO_QUERY,amazingphoebe,I'm so bored  I wanna go homeeee 
0,2298296154,Tue Jun 23 11:30:04 PDT 2009,NO_QUERY,buckykatt99,@avaamnesia Oh no  I'm so sorry hon. If there's anything you need or I can do for you just let me know.
1,1755122413,Sun May 10 08:19:02 PDT 2009,NO_QUERY,eberduu,going outt for supper tn(:    Happy Mothers Dayy 
1,2000574993,Mon Jun 01 22:25:46 PDT 2009,NO_QUERY,mikasaurus,hillsong concert today! 
0,2176476158,Mon Jun 15 03:58:52 PDT 2009,NO_QUERY,natalierowley,is back at home bit bored though 
1,1956422261,Thu May 28 21:50:41 PDT 2009,NO_QUERY,MunjknMoe,Got my Sushi  
1,1995594913,Mon Jun 01 13:44:32 PDT 2009,NO_QUERY,Napjeeper,"@MaryWebbJones lol that was new floors AND a new fireplace, was worth it in the end "
0,1986838385,Sun May 31 19:23:17 PDT 2009,NO_QUERY,trelaina,@jenthegingerkid LOVE Firefly.  So sad it lasted only 1 season 
1,2061233462,Sat Jun 06 20:26:54 PDT 2009,NO_QUERY,JenK1807,i loooove this movie 
1,1981582424,Sun May 31 09:27:35 PDT 2009,NO_QUERY,bobathon,New record of 5 for keepy uppies with the dogs! Bob-Sadie-Bob-Sadie-Ellie. Hoping to beat this with @anonymoustom next weekend... 
1,1993371751,Mon Jun 01 10:16:11 PDT 2009,NO_QUERY,Bart_ManYHZ,"Finally Clear up here in Cape Breton Island,but still a little windy and chilly yet..I am just enjoying LIFE,the way it should BE  "
0,1823685879,Sat May 16 22:40:18 PDT 2009,NO_QUERY,ryanBRIGHTEST,im getting a pot belly. 
1,1676067542,Fri May 01 21:00:54 PDT 2009,NO_QUERY,song_writer2000,@selenagomez I love Taylor Swift's &quot;You Belong With Me&quot; ...It was AMAZING! 
1,1956309852,Thu May 28 21:36:25 PDT 2009,NO_QUERY,ThatGreenKid12,"Hey, Don't write yourself off yet. It's only in your head you feel left out, Or looked down on.  [Later Peepz! gtg!]  have a nice day!"
1,2045056330,Fri Jun 05 10:10:27 PDT 2009,NO_QUERY,GoHerd35,@TheReal_JSH Did you get me a spare ticket too!? 
1,2052404859,Sat Jun 06 00:37:06 PDT 2009,NO_QUERY,ann021,@inaah29 other way around kajan. dami mong alam sis. ahaha! 
0,1972041987,Sat May 30 08:26:21 PDT 2009,NO_QUERY,cottoncandy14,my first saturday off and i have noting to do 
1,2018461479,Wed Jun 03 10:00:13 PDT 2009,NO_QUERY,manic_mannix,@fearphage enjoy #randompubwednesday will hopefully join you guys in a couple weeks. Have a drink for me 
0,1986781738,Sun May 31 19:18:47 PDT 2009,NO_QUERY,whatashame,"I like The Climb, but i really wanted Decode to win! "
0,2070836972,Sun Jun 07 18:22:58 PDT 2009,NO_QUERY,stbalkcom,@LovemesomeDDub awesome! what show do you have left? Still in a bit of depression since there are no more NKOTB shows for me this year. 
1,2066228515,Sun Jun 07 10:07:33 PDT 2009,NO_QUERY,Spence_Trampo,"I have finally decided to get DSi for birthday! Now, what colour?!? Downloaded MP3 and WMA to AAC converter in preparations  its re"
0,1986497643,Sun May 31 18:55:05 PDT 2009,NO_QUERY,trangbui,http://twitpic.com/6dmti - Cut myself shaving. Ouch. 
1,1470182945,Tue Apr 07 08:35:42 PDT 2009,NO_QUERY,Cenrak,@siobhanb start with the attic 
0,1933058566,Tue May 26 22:53:24 PDT 2009,NO_QUERY,rbtgrm,my tweets have gotten ever so quiet 
1,1792722316,Thu May 14 00:01:42 PDT 2009,NO_QUERY,sil,@themaninblue nice! Congratulations 
1,2054455155,Sat Jun 06 07:23:25 PDT 2009,NO_QUERY,ggw_bach,@lauderdizzle its funny how often OT is *compulsory*.  Saying no is death to your work rep 
0,2032562572,Thu Jun 04 11:26:18 PDT 2009,NO_QUERY,brandizzle,I have 56hrs worth of sick time. What a joke! I don't have time to be sick 
0,1827465127,Sun May 17 10:46:05 PDT 2009,NO_QUERY,JerseyPumpkin,Driving back to work now.  totally lame.
0,2220731146,Thu Jun 18 03:50:17 PDT 2009,NO_QUERY,kaariegirl,wtf am i doing awake.. again! this insomnia problem is pissing me off 
0,2199139846,Tue Jun 16 17:04:38 PDT 2009,NO_QUERY,lovecookie,Still watching period dramas. I wish there was a class like this at Umacq... I miss my English Extension class in high school so much 
0,2264502966,Sun Jun 21 04:04:37 PDT 2009,NO_QUERY,hypnotoad8128,Is getting comfy for the British Formula 1 Grand Prix. Last time at Silverstone. 
1,1963093484,Fri May 29 12:11:33 PDT 2009,NO_QUERY,chiquita41,at home keeping busy ......its been a long week!! glad its fnally friday 
1,1880317288,Fri May 22 00:49:08 PDT 2009,NO_QUERY,Jamescorkhill,Glad it's Friday BUT have had a very good first week at my new job 
0,2265072193,Sun Jun 21 05:43:00 PDT 2009,NO_QUERY,boyaloud,"Seem to have a cold coming on  feel quite weak+Bleurgh.just been in town to get dads pres.getting train home now,early for once yay"
1,1970387326,Sat May 30 03:39:46 PDT 2009,NO_QUERY,blath,@arnehulstein still nice memories with the tube.  Hmm maybe people should name thier tubes. 
0,2052398897,Sat Jun 06 00:35:54 PDT 2009,NO_QUERY,Starlsy,@greyko Hehe - unfortunately I think what he said was a touch more complicated than that - cos I tried that and it didn't work 
1,1469590209,Tue Apr 07 06:50:20 PDT 2009,NO_QUERY,Shann0ns0usis,"At school, can't believe Twitter works here "
1,2050886692,Fri Jun 05 19:28:20 PDT 2009,NO_QUERY,riggsbecca,Ohh this heart of mine  some day.
1,2189709240,Tue Jun 16 00:42:19 PDT 2009,NO_QUERY,DJ_Double_R,@BrittanysChoice gnite  sleep tight don't let the bed bugs bite hahaha
0,2186458081,Mon Jun 15 18:52:08 PDT 2009,NO_QUERY,wolfpackbask13,chillin at home talkin to and old friend and waiting to hear from my baby  cant wait to see him tomorrow! work too though  pray for rain
0,2247699426,Fri Jun 19 19:29:27 PDT 2009,NO_QUERY,Nikolski,Dude wtf someone stole my awesome sign off my car. Ill Twitpic it lata. 
0,1966908736,Fri May 29 18:37:13 PDT 2009,NO_QUERY,mmmelo,Traffic on the 91 
1,2056878477,Sat Jun 06 11:57:59 PDT 2009,NO_QUERY,PARISnHOLLYWOOD,@jefflombardo LOL  I gets DOOOOOOWN in the kitchen. I love to eat so I had to learn to cook 
0,2065214269,Sun Jun 07 08:08:16 PDT 2009,NO_QUERY,judy,@uladee i have only been IN a grocery store a few times in the last year! The shit makes me so frustrated  get food other places...w help!
1,2051942782,Fri Jun 05 23:12:40 PDT 2009,NO_QUERY,kleonvan,@macyfouse it's fun 
0,2264748550,Sun Jun 21 04:49:50 PDT 2009,NO_QUERY,dythapuspita,"something bad happened on my ear, hurt enough "
1,1965276876,Fri May 29 15:38:11 PDT 2009,NO_QUERY,momspark,"Come visit our JEWELRY department! All moms businesses and blogs, all the time!  http://www.mommadethat.com/search/label/JEWELRY"
0,1990805132,Mon Jun 01 05:47:00 PDT 2009,NO_QUERY,Peachywalrus,shouldn't be stuck indoors when the weather's this good 
1,1980883319,Sun May 31 07:54:48 PDT 2009,NO_QUERY,athomemom,@lakeerieartists Sure thing. I`m just sending off a note to Bonnie right now. 
1,2052192205,Fri Jun 05 23:56:40 PDT 2009,NO_QUERY,Crystal_clear,@hummingbird604 Good and you?  Very busy lately but trying to keep up with Twitter and everything going on in the social media world 
0,2261307452,Sat Jun 20 20:35:13 PDT 2009,NO_QUERY,dellidrus,"home alone. @Setokin went to Japan GT, daddy @Hadramie out to Nilai 3 with mommy. "
1,1751607680,Sat May 09 19:50:56 PDT 2009,NO_QUERY,CLing611,It's good to be home 
0,1978878561,Sun May 31 00:47:16 PDT 2009,NO_QUERY,Knot2serious,"@NillaDrop I've seen that clip... it's pretty crazy! haha The bull never called back or even said thanks.  Not just people suck, bulls too"
1,2003474854,Tue Jun 02 06:35:59 PDT 2009,NO_QUERY,LauraClickbooth,Played my first game on CB's new soccer team last night. Surprisingly not feeling as sore as I thought I would today. 
0,1981753584,Sun May 31 09:49:20 PDT 2009,NO_QUERY,fliightlessbird,awwww today was sad 
0,2066556198,Sun Jun 07 10:44:33 PDT 2009,NO_QUERY,Nikkiilyx,"@Kata159 yeahh they aree!  poor guy, he always seems really friendly as well!  "
0,2264968028,Sun Jun 21 05:26:28 PDT 2009,NO_QUERY,ImAaronJ,Had one of the most disturbing dreams I've ever had last night. And when I woke up it took me several minutes to realize it wasn't true. 
1,1564316279,Mon Apr 20 02:53:24 PDT 2009,NO_QUERY,pinkiecharm,@xsunshiine *lol*  A lot of people tell me that.  
0,2200922612,Tue Jun 16 19:33:40 PDT 2009,NO_QUERY,kellypromotes,"Milia...on my chin...under my skin...Yuck! 4 of em. Man, is it UGLY. Boo. "
1,1957402243,Fri May 29 00:23:24 PDT 2009,NO_QUERY,Danderma,Yaaaaaaaaaaaaaaawn... Good morning Tweeps 
1,2175828612,Mon Jun 15 02:06:59 PDT 2009,NO_QUERY,ems_london,"Is bored of work already, the phones and printers are not working! But yay for ribena  xx"
0,2210227940,Wed Jun 17 11:19:33 PDT 2009,NO_QUERY,mbociek,i can't believe that tommorow i will be graduated... still can't believe! so sad for this... 
0,2324589461,Thu Jun 25 03:32:41 PDT 2009,NO_QUERY,_CreamCrackers_,is feelin a little betrayed 
1,1824448310,Sun May 17 01:25:40 PDT 2009,NO_QUERY,sveisvei,"Last day in London, wonderful place - except the weather is switching like ******. PS: MGP was fun, and Happy Birthday Norway "
1,1999434525,Mon Jun 01 20:12:41 PDT 2009,NO_QUERY,Wyldceltic1,@likeSunday  One needs to go further up the road. It's only a bit farther than where you're at 
1,1563534674,Sun Apr 19 23:12:29 PDT 2009,NO_QUERY,AmanduhhNicolee,"@zackalltimelow Happy early birthday, Zack!  You'll be able to drink legally! Poor Jack! Have a fucking sick day! &lt;3"
1,1677873782,Sat May 02 04:26:37 PDT 2009,NO_QUERY,Jill88,"@allieblue  Hi Allie , pull up a bar stool "
1,1975280635,Sat May 30 14:49:42 PDT 2009,NO_QUERY,sabrinasoto,"acrylic paint will work fine. 1 coat of primer first, so it doesn't chip. Good luck! "
0,2056003648,Sat Jun 06 10:20:55 PDT 2009,NO_QUERY,Anneemk,Looks like another gray and rainy weekend  Guess l will just do so house cleaning :/
0,1978829849,Sun May 31 00:36:48 PDT 2009,NO_QUERY,nazlis2coofoyoo,TAKEN WAS THE BEST MOVIE EVER! i i cried alot! 
1,2177902051,Mon Jun 15 06:53:20 PDT 2009,NO_QUERY,ohgeezitsalexis,another day of work 
0,1881169727,Fri May 22 03:49:58 PDT 2009,NO_QUERY,MollieSmith,"@_katFish I LOVE YOU TOO KATHERINE!! Although, you're not forgiven about the loser thing  youuu!!"
0,2176787703,Mon Jun 15 04:45:15 PDT 2009,NO_QUERY,searchhashtags,By @nielskob I will never complete this one kanji in iKanji Touch because of the stroke order-error  #iphone #japanese #-learning
1,2053727191,Sat Jun 06 05:30:59 PDT 2009,NO_QUERY,maryyex,im seing my girl today after work 
0,1997686295,Mon Jun 01 17:16:56 PDT 2009,NO_QUERY,Duckster87,Cafeteria curry does not agree with Christopher! 
0,1695335352,Mon May 04 05:52:36 PDT 2009,NO_QUERY,kristinalalic,...sick and i hate it  last podcast of belgrade clubbing http://www.zshare.net/audio/59492816519ef9a0/
0,1836216649,Mon May 18 07:35:44 PDT 2009,NO_QUERY,mmmonkman,@silentinfinite oh shit i didnt see the t&amp;c 
0,2206157277,Wed Jun 17 06:05:53 PDT 2009,NO_QUERY,Vix_Pix,"Foolishly, I typed m*rketing in my last Tweet (but with an A, not an *) Now have a shed load of related bots (and/or twats) following me. "
1,2190337733,Tue Jun 16 02:26:29 PDT 2009,NO_QUERY,Karoli,@trench Good night. 
1,2000170038,Mon Jun 01 21:33:06 PDT 2009,NO_QUERY,jodosivvy,watching Ellen instead of doing maths study 
0,1680700850,Sat May 02 12:17:37 PDT 2009,NO_QUERY,lucysavagex,wish we got jonas tonight 
0,2182322776,Mon Jun 15 13:01:02 PDT 2009,NO_QUERY,princessaruth,Getting ready for work  its the last week with my kids.... And seeing that cuty
0,2325525647,Thu Jun 25 05:36:41 PDT 2009,NO_QUERY,screamo_bmth,My hairdryer broke  now i need to use my heater as a replacement &gt;.&lt;
0,2202566466,Tue Jun 16 22:01:09 PDT 2009,NO_QUERY,egoins22,im so bella sittin here cryin and so emotional because im lonely sucks tho 
0,2062309083,Sat Jun 06 22:52:28 PDT 2009,NO_QUERY,heartlessdancer,i had to stay in all day and it was sunny!!!  well the festival was fun though. guess what the theme was? &quot;return of the sun&quot;... haaa LOL
0,2060754394,Sat Jun 06 19:30:52 PDT 2009,NO_QUERY,DJSucio,Hanging out on Catalina Island - what am i going to do next weekend when I can't visit this awesome place 
0,1968472797,Fri May 29 21:30:36 PDT 2009,NO_QUERY,eclecticxmanda,"haha the best part of that interview was the rocker break / &quot;watch what we say, bill o'reilly's watching!&quot; lol..the rest was kinda boring "
1,1968481427,Fri May 29 21:31:41 PDT 2009,NO_QUERY,majo_olivera,chatting with my best friend Maru    and lookin for photos and songs and lyrics of old music bands haha like Backstreet Boys  ^^
0,2209851806,Wed Jun 17 10:52:30 PDT 2009,NO_QUERY,ShaMcInally,Ok going to stop looking at holidays and houses now!!!!! 
0,1976468688,Sat May 30 17:24:13 PDT 2009,NO_QUERY,TaraRahimi, why is @Kristinakk4 and @Shantisaha too busy to tweet to me? i know when im too busy to tweet its because im being entertained... lol
1,2004963172,Tue Jun 02 09:00:35 PDT 2009,NO_QUERY,OliverCZ,@MollieOfficial good luck Mollie XX 
0,2014535675,Wed Jun 03 01:51:35 PDT 2009,NO_QUERY,wu_hu,Disappointed that I didn't win big Wednesday 
0,1684866524,Sat May 02 22:17:24 PDT 2009,NO_QUERY,shot_of_hart,@MattWRoberts I had a photoshoot today. My flight back home is tomorrow morning though  Not enough time here at all 
0,2001354380,Tue Jun 02 00:36:43 PDT 2009,NO_QUERY,nancylauren,I spent 2 hours googling gout athritis because I think I have one on my foot...sore and painful! 
1,2070111005,Sun Jun 07 17:06:45 PDT 2009,NO_QUERY,casandraleigh,mmhhhmmm dads bbq'n    yuuummmmm! smells sooo good can't wait! this is one reason i LOVE summer
1,1956438204,Thu May 28 21:52:45 PDT 2009,NO_QUERY,forces2,@theabundantgift That happens alot...Hmmmmm...  
1,2053225006,Sat Jun 06 03:45:57 PDT 2009,NO_QUERY,PowderPuffBsb,Bon week end les gens 
1,2009023258,Tue Jun 02 15:01:43 PDT 2009,NO_QUERY,Jessica_Lee4,"Goodnight everyone, hope you all dream something awesome. "
1,1551973234,Sat Apr 18 10:27:17 PDT 2009,NO_QUERY,amandad7,jsut woke up! What a good husband I have 
0,1882084449,Fri May 22 06:11:57 PDT 2009,NO_QUERY,Birdro,Waiting for the exterminator to come - Mark found a nest of yellow jackets last night 
1,1993750193,Mon Jun 01 10:52:21 PDT 2009,NO_QUERY,Cuddies,Someone tell me some horrible things that might happen to me and my life if i dont revise and fail all my exams. EG. live in a bin 
1,1977443058,Sat May 30 20:59:24 PDT 2009,NO_QUERY,themonicarose,Back from seeing UP. Darling movie 
1,1957607421,Fri May 29 01:01:51 PDT 2009,NO_QUERY,Shiikane,"@ANAIZZ lol, exactly what I was thinking  P.A"
0,1986346508,Sun May 31 18:42:23 PDT 2009,NO_QUERY,ek20385,"@thepurple8 yes, that is a smart way to look at it... and seriously, how am I supposed to pack a week's worth of clothes in carry on?! "
0,2217361936,Wed Jun 17 20:45:34 PDT 2009,NO_QUERY,setuid,"Xobni (http://www.xobni.com/) has great promise, but Xobni also has great bugs (http://community.xobni.com/showthread.php?t=2497) "
1,2053308523,Sat Jun 06 04:04:44 PDT 2009,NO_QUERY,CricketBookie,So how are you killing time tweeps? Me? I am betting on almost everything  http://cricketbookie.in
1,1980565953,Sun May 31 07:05:47 PDT 2009,NO_QUERY,bulusoy,Chilling in the garden 
1,2058009703,Sat Jun 06 14:05:20 PDT 2009,NO_QUERY,BeedleDee,Wow! Thank you so much for supporting a small fry! I appreciate everyone's e-mails of encouragement regarding the Murphy-Goode job hunt! 
1,1753727054,Sun May 10 03:07:11 PDT 2009,NO_QUERY,DLWilsonsWorld,"Nighty night, ya'll!    Tweet Dreams!"
1,1932412051,Tue May 26 21:24:56 PDT 2009,NO_QUERY,theresa_jx,"Informing random stalkers of what you're doing, one tweet at a time.  "
0,1751490583,Sat May 09 19:34:21 PDT 2009,NO_QUERY,mistercredo,Omygosh imso bored right now.. And hungry 
0,1979466005,Sun May 31 03:10:03 PDT 2009,NO_QUERY,_sophielouise,also; i have noooo idea what's going on right now 
0,1977225263,Sat May 30 20:25:44 PDT 2009,NO_QUERY,Maniiaticka,@losinxgrip please.. tell me that is not because I said you before.. 
1,1960220144,Fri May 29 07:37:01 PDT 2009,NO_QUERY,gabcost,"Sï¿½O SEBASTIAN, HERE WE GO! "
1,1989043676,Mon Jun 01 00:09:45 PDT 2009,NO_QUERY,cheekysoul,i gotta get me an instrument that makes the boys appear 
0,1557780960,Sun Apr 19 05:58:31 PDT 2009,NO_QUERY,justolga,I want some free time! 
1,1828055296,Sun May 17 12:00:02 PDT 2009,NO_QUERY,Misses_Gola,@lauryglory i'll send a bavarian guy a picture from me 
1,2189746568,Tue Jun 16 00:48:09 PDT 2009,NO_QUERY,DannysUltimatum,"@MissAlexaMarion glad to hear that!  I'm pretty good, worked a lot today, but I needed the hours though so it's not bad in the long run."
0,2265613965,Sun Jun 21 06:57:49 PDT 2009,NO_QUERY,SallytheShizzle,@EricaHeartsYou naw. Too late for bed? 
0,2298010318,Tue Jun 23 11:08:45 PDT 2009,NO_QUERY,EricHedden,Wishing upon a wishing star he had a pool key..... 
0,2255365653,Sat Jun 20 11:09:19 PDT 2009,NO_QUERY,heyitsashleyy,"@marzzmarzz, you're taking photo?! i thought you decided not to! idk, it's like a 50/50 on stac for me. i really rather photo. fml "
0,2324980291,Thu Jun 25 04:29:59 PDT 2009,NO_QUERY,Chelsey12345,23 degrees out [hot for ireland] and im freezing 
0,1968927203,Fri May 29 22:33:59 PDT 2009,NO_QUERY,dancesammdance,@Level27chick04 
0,1754424452,Sun May 10 06:13:26 PDT 2009,NO_QUERY,jessssa,head hurts 
0,2231976468,Thu Jun 18 19:16:56 PDT 2009,NO_QUERY,tangelobaby,And I was rolling along so good w/TD.  I don't think I  have ever been in time out 
1,2175748147,Mon Jun 15 01:53:03 PDT 2009,NO_QUERY,clairehs,Make the most of your budget and maximise your ROI here www.marketdefender.com never before has a PPC campaign been so easy!! 
0,2058433228,Sat Jun 06 14:55:59 PDT 2009,NO_QUERY,shutupbitch,is unhappy today. im watching sex and the city tonight 
